date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:53:33	397686/397686	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:19c6b33af3e8adc8e6fc4ada905123af%22	https://cis.wakavaping.com/products/waka-smash?variant=48073970385197	E:/waka/cis.wakavaping.com/products/waka-smashc577.html	(from https://cis.wakavaping.com/collections)
14:53:33	397918/397918	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b87f7b0608297a43910ac53cdf244c0a%22	https://cis.wakavaping.com/products/waka-smash?variant=48073970712877	E:/waka/cis.wakavaping.com/products/waka-smashcd9f.html	(from https://cis.wakavaping.com/collections)
14:53:34	397888/397888	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:03eb25c84e6b8b270137a708c5ca356b%22	https://cis.wakavaping.com/products/waka-smash?variant=48084720976173	E:/waka/cis.wakavaping.com/products/waka-smash0654.html	(from https://cis.wakavaping.com/collections)
14:53:34	398038/398038	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:16295b18ceeab9f66d622f819f44a1bf%22	https://cis.wakavaping.com/products/waka-smash?variant=48084721008941	E:/waka/cis.wakavaping.com/products/waka-smashe957.html	(from https://cis.wakavaping.com/collections)
14:53:35	397836/397836	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4d9147a5e50c3331a162395ff33132e8%22	https://cis.wakavaping.com/products/waka-smash?variant=48084721041709	E:/waka/cis.wakavaping.com/products/waka-smash36c7.html	(from https://cis.wakavaping.com/collections)
14:53:35	398038/398038	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4b2a209e99b29a2c8d3e2dd899569795%22	https://cis.wakavaping.com/products/waka-smash?variant=48084721074477	E:/waka/cis.wakavaping.com/products/waka-smash3179.html	(from https://cis.wakavaping.com/collections)
14:53:36	397838/397838	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:008faec41884521bf20f79a4983e69b1%22	https://cis.wakavaping.com/products/waka-smash?variant=48073970417965	E:/waka/cis.wakavaping.com/products/waka-smash5d89.html	(from https://cis.wakavaping.com/collections)
14:53:37	397878/397878	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:bab925ac226dd76c7b82e24483068333%22	https://cis.wakavaping.com/products/waka-smash?variant=48073970516269	E:/waka/cis.wakavaping.com/products/waka-smashd761.html	(from https://cis.wakavaping.com/collections)
14:53:37	314131/314131	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7839f47adb2a2f95f5fee28839ac1be8%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48073977168173	E:/waka/cis.wakavaping.com/products/waka-sopro-pa70006dee.html	(from https://cis.wakavaping.com/collections)
14:53:37	314299/314299	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0e9efa356e5d99196c6fcd8badc9688f%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48084714455341	E:/waka/cis.wakavaping.com/products/waka-sopro-pa70005354.html	(from https://cis.wakavaping.com/collections)
14:53:38	314257/314257	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6bb50c116ab32d19d2b6420e88cc8428%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48073977004333	E:/waka/cis.wakavaping.com/products/waka-sopro-pa70003a0b.html	(from https://cis.wakavaping.com/collections)
14:53:38	314369/314369	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:fa956ca3213c67b61ee109d9aedbfe82%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48084714488109	E:/waka/cis.wakavaping.com/products/waka-sopro-pa70000223.html	(from https://cis.wakavaping.com/collections)
14:53:39	314191/314191	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c35273e5d86c912e3b0e0f525f99c0b5%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48073977332013	E:/waka/cis.wakavaping.com/products/waka-sopro-pa7000a127.html	(from https://cis.wakavaping.com/collections)
14:53:39	314281/314281	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:9eae23154c58513c73bf3ce8260656c1%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48084714520877	E:/waka/cis.wakavaping.com/products/waka-sopro-pa7000423b.html	(from https://cis.wakavaping.com/collections)
14:53:40	314229/314229	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:804af35226cef5f2e3fe62e02a2d125f%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48084714553645	E:/waka/cis.wakavaping.com/products/waka-sopro-pa7000815b.html	(from https://cis.wakavaping.com/collections)
14:53:40	314329/314329	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6c895dcf558bad85cdc5d7d4a50d4028%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48084714586413	E:/waka/cis.wakavaping.com/products/waka-sopro-pa7000dff4.html	(from https://cis.wakavaping.com/collections)
14:53:40	314377/314377	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:247daa3a11969d43548179bef3f0fa42%22	https://cis.wakavaping.com/products/waka-sopro-pa7000?variant=48084714619181	E:/waka/cis.wakavaping.com/products/waka-sopro-pa700019f3.html	(from https://cis.wakavaping.com/collections)
14:53:41	350218/350218	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:7e1a88eafabe05ffb83ca125466c1ec0%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48073985458477	E:/waka/cis.wakavaping.com/products/sopro-dm80009365.html	(from https://cis.wakavaping.com/collections)
14:53:42	350179/350179	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c43ad0d527d1e8ba7f3258476fc788fa%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48084731298093	E:/waka/cis.wakavaping.com/products/sopro-dm8000a146.html	(from https://cis.wakavaping.com/collections)
14:53:43	350285/350285	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:fce32c140eb2a463df48c8960ce2ed05%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48084731330861	E:/waka/cis.wakavaping.com/products/sopro-dm80002902.html	(from https://cis.wakavaping.com/collections)
14:53:43	350265/350265	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0c20c4eff69562766b7e1112ff0d85d0%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48084731363629	E:/waka/cis.wakavaping.com/products/sopro-dm80004a06.html	(from https://cis.wakavaping.com/collections)
14:53:44	350431/350431	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:16dfb42e57e62b966d3068023570cf58%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48084731396397	E:/waka/cis.wakavaping.com/products/sopro-dm8000ca94.html	(from https://cis.wakavaping.com/collections)
14:53:44	350345/350345	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:1f59da9ac8907e056c3a3df585557b8f%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48084731429165	E:/waka/cis.wakavaping.com/products/sopro-dm800024d4.html	(from https://cis.wakavaping.com/collections)
14:53:45	350345/350345	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:c1c874500a4e7662bc9572d12a68bbea%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48084731461933	E:/waka/cis.wakavaping.com/products/sopro-dm8000db50.html	(from https://cis.wakavaping.com/collections)
14:53:45	350305/350305	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0d5b7c602f7fb56face636130e277e01%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48084731494701	E:/waka/cis.wakavaping.com/products/sopro-dm80001d30.html	(from https://cis.wakavaping.com/collections)
14:53:45	350219/350219	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:d3ef15cd7f749f5f4b150e42fe611c05%22	https://cis.wakavaping.com/products/sopro-dm8000?variant=48084731527469	E:/waka/cis.wakavaping.com/products/sopro-dm8000c9d7.html	(from https://cis.wakavaping.com/collections)
14:53:46	332733/332733	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b3996e7c82a4d92ba5cfb5cf6756ced8%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48073984573741	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000i5941.html	(from https://cis.wakavaping.com/collections)
14:53:46	332775/332775	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:925c91fdccb9d31d657eb8b51649ee69%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48084734542125	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000i80e3.html	(from https://cis.wakavaping.com/collections)
14:53:47	332733/332733	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4a1a375263df199cc459f9b07613d5c1%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48084734574893	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000id492.html	(from https://cis.wakavaping.com/collections)
14:53:47	332839/332839	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6111ad6cf211b8f8f0450bc823cb3287%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48084734607661	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000i2172.html	(from https://cis.wakavaping.com/collections)
14:53:48	332905/332905	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:3555f0fd4919a32b9381a51f3b70b9aa%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48084734640429	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000i73f9.html	(from https://cis.wakavaping.com/collections)
14:53:48	332921/332921	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:def802b6501c7652761c10c79bb239ed%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48084734673197	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000ic149.html	(from https://cis.wakavaping.com/collections)
14:53:49	332795/332795	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0244f5e2cc305fcdab0e7063de9e27c9%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48084734705965	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000iea53.html	(from https://cis.wakavaping.com/collections)
14:53:49	333029/333029	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:08e127ab590277a94a68989c6f5efa9f%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48084734738733	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000i6343.html	(from https://cis.wakavaping.com/collections)
14:53:50	332739/332739	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:16345c3da6b218deb490ce46c50e1da4%22	https://cis.wakavaping.com/products/waka-sopro-dm8000i?variant=48084734771501	E:/waka/cis.wakavaping.com/products/waka-sopro-dm8000idc82.html	(from https://cis.wakavaping.com/collections)
14:53:50	355518/355518	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:06075675ab1076e25eb972c390ccccdb%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48073978511661	E:/waka/cis.wakavaping.com/products/sopro-pa10000b19d.html	(from https://cis.wakavaping.com/collections)
14:53:51	355372/355372	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:eb4580062691abb45aa33c1ce8b78cc1%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48073978544429	E:/waka/cis.wakavaping.com/products/sopro-pa100005572.html	(from https://cis.wakavaping.com/collections)
14:53:51	355392/355392	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:4819d5e1b404cdac66d26fc33c38ecb1%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48073978577197	E:/waka/cis.wakavaping.com/products/sopro-pa10000fc31.html	(from https://cis.wakavaping.com/collections)
14:53:52	355544/355544	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:239d4a96ffed7e94dbbe0b1c810a09b3%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48073978609965	E:/waka/cis.wakavaping.com/products/sopro-pa100004cca.html	(from https://cis.wakavaping.com/collections)
14:53:52	355392/355392	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:39ba22688f5b65b9e5d917fc02c3b32a%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48084669366573	E:/waka/cis.wakavaping.com/products/sopro-pa100006491.html	(from https://cis.wakavaping.com/collections)
14:53:53	355558/355558	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:fd27271a919d697cdbd7777ac5957f75%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48084669399341	E:/waka/cis.wakavaping.com/products/sopro-pa1000082b4.html	(from https://cis.wakavaping.com/collections)
14:53:53	355644/355644	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:155e89fd684a78b6d99143f2a68309ee%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48084669432109	E:/waka/cis.wakavaping.com/products/sopro-pa100001f43.html	(from https://cis.wakavaping.com/collections)
14:53:54	355578/355578	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:005e52222eac516ebcedacdc14ac005f%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48084669464877	E:/waka/cis.wakavaping.com/products/sopro-pa100008ca7.html	(from https://cis.wakavaping.com/collections)
14:53:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:53:54%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/list-collections-index.min.js?v=72540356904517995571705510140	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/list-collections-index.min.22763f9.delayed	(from https://cis.wakavaping.com/collections)
14:53:55	355558/355558	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:5e4502944c74e79ef9261369cca2bcb9%22	https://cis.wakavaping.com/products/sopro-pa10000?variant=48084669497645	E:/waka/cis.wakavaping.com/products/sopro-pa1000041ff.html	(from https://cis.wakavaping.com/collections)
14:53:55	19497/19497	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2022%20May%202024%2011:16:23%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/list-collections-index.min.js?v=72540356904517995571705510140	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/list-collections-index.min63f9.js	(from https://cis.wakavaping.com/collections)
14:53:56	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/account/POST	E:/waka/cis.wakavaping.com/account/POST	(from https://cis.wakavaping.com/account/login)
14:53:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:53:56%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/customer-login-index.min.js?v=133572192570008352811705510087	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/customer-login-index.min0c1e.js	(from https://cis.wakavaping.com/account/login)
14:53:57	144448/144448	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8031e3f3e6c1427e6be26d05d20be06d%22	https://cis.wakavaping.com/account/register?returnTo=	E:/waka/cis.wakavaping.com/account/registerf085.html	(from https://cis.wakavaping.com/account/login)
14:53:57	34446/34446	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2023%20May%202024%2011:53:57%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/customer-login-index.min.js?v=133572192570008352811705510087	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/customer-login-index.min0c1e.js	(from https://cis.wakavaping.com/account/login)
14:53:58	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:087e3a1507728abcf843c0d09510adc3%22	https://cis.wakavaping.com/account/document.location	E:/waka/cis.wakavaping.com/account/document.location	(from https://cis.wakavaping.com/account/login)
14:53:58	16106/16106	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:61adb2bb318d8b7d887ca2635e4542f1%22	https://cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f.atom	E:/waka/cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f.atom	(from https://cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f)
14:53:59	7264/7264	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:41293f523ef908651320062565311c72%22	https://cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f.oembed	E:/waka/cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f.oembed	(from https://cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f)
14:54:00	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/collections/POST	E:/waka/cis.wakavaping.com/collections/POST	(from https://cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f)
14:54:00	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%22cacheable:30cffa266b317d21eebe9f0466c096e7%22	https://cis.wakavaping.com/collections/document.location	E:/waka/cis.wakavaping.com/collections/document.location	(from https://cis.wakavaping.com/collections/10-%d0%b4%d0%bd%d0%b5%d0%b9-%d0%b8%d1%81%d0%bf%d0%be%d0%bb%d1%8c%d0%b7%d0%be%d0%b2%d0%b0%d0%bd%d0%b8%d1%8f)
14:54:01	0/0	---MC-	404	error ('Not%20Found')	image/png	etag:%22cacheable:02d074c11d025a7e70e0b0c40a8dc250%22	https://cis.wakavaping.com/assets/sprites-misc-sprites.png	E:/waka/cis.wakavaping.com/assets/sprites-misc-sprites.png	(from https://cis.wakavaping.com/cdn/shop/t/2/assets/main-checkpage-index.min.css?v=13049099440519700011705510156)
14:54:01	0/0	---MC-	404	error ('Not%20Found')	image/png	etag:%22cacheable:da1e77e3ce53b44f11f4f4dbfd26282d%22	https://cis.wakavaping.com/assets/sprites-misc-sprites2x.png	E:/waka/cis.wakavaping.com/assets/sprites-misc-sprites2x.png	(from https://cis.wakavaping.com/cdn/shop/t/2/assets/main-checkpage-index.min.css?v=13049099440519700011705510156)
14:54:01	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2023%20May%202024%2011:54:01%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/coupon-checkinfo-upbg.png	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/coupon-checkinfo-upbg.png	(from https://cis.wakavaping.com/cdn/shop/t/2/assets/main-checkpage-index.min.css?v=13049099440519700011705510156)
14:54:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:02%20GMT	http://cdn.shopify.com/s/files/1/0041/5914/4047/t/68/assets/select.png?v=11259594172122509499	E:/waka/cdn.shopify.com/s/files/1/0041/5914/4047/t/68/assets/select.23531b9.delayed	(from https://cis.wakavaping.com/cdn/shop/t/2/assets/main-blog-index.min.css?v=182105528676333681261705510150)
14:54:02	287/287	---M--	200	added ('OK')	image/png	date:Mon,%2020%20May%202024%2010:29:57%20GMT	https://cdn.shopify.com/s/files/1/0041/5914/4047/t/68/assets/select.png?v=11259594172122509499	E:/waka/cdn.shopify.com/s/files/1/0041/5914/4047/t/68/assets/select31b9.png	(from https://cis.wakavaping.com/cdn/shop/t/2/assets/main-blog-index.min.css?v=182105528676333681261705510150)
14:54:02	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:02%20GMT	http://cis.wakavaping.com/cdn/shop/articles/4_f5079eb7-5025-4cf9-b77e-68e432763cb1.png?v=1713928741	E:/waka/cis.wakavaping.com/cdn/shop/articles/4_f5079eb7-5025-4cf9-b77e-68e432763cb1b2d2.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa4000-instruction)
14:54:05	2343013/2343013	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:54:05%20GMT	https://cis.wakavaping.com/cdn/shop/articles/4_f5079eb7-5025-4cf9-b77e-68e432763cb1.png?v=1713928741	E:/waka/cis.wakavaping.com/cdn/shop/articles/4_f5079eb7-5025-4cf9-b77e-68e432763cb1b2d2.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa4000-instruction)
14:54:06	138098/138098	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:102734f41a5e4cb1e7661d9521cef7f8%22	https://cis.wakavaping.com/blogs/instruction/POST	E:/waka/cis.wakavaping.com/blogs/instruction/POST	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa4000-instruction)
14:54:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:06%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/main-article-index.min.css?v=61347202250827001851705510146	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/main-article-index.min.23a6f99.delayed	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa4000-instruction)
14:54:08	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:07%20GMT	http://cis.wakavaping.com/cdn/shop/t/2/assets/main-article-index.min.js?v=54540433502417562051705510147	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/main-article-index.minb78a.js	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa4000-instruction)
14:54:08	745538/745538	---MCZ	200	added ('OK')	text/css	date:Fri,%2003%20May%202024%2020:46:47%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/main-article-index.min.css?v=61347202250827001851705510146	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/main-article-index.min6f99.css	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa4000-instruction)
14:54:08	19307/19307	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2006%20May%202024%2008:18:36%20GMT	https://cis.wakavaping.com/cdn/shop/t/2/assets/main-article-index.min.js?v=54540433502417562051705510147	E:/waka/cis.wakavaping.com/cdn/shop/t/2/assets/main-article-index.minb78a.js	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa4000-instruction)
14:54:09	9/9	---MCZ	404	error ('Not%20Found')	text/plain	etag:W/%22cacheable:137d26fcba0d4ef6f2d0931e5fbfc7b9%22	https://cis.wakavaping.com/blogs/instruction/document.location	E:/waka/cis.wakavaping.com/blogs/instruction/document.location	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa4000-instruction)
14:54:09	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:09%20GMT	http://cis.wakavaping.com/cdn/shop/articles/Yellow_front_188f5876-f2c1-49db-8830-f0ec80bf954d.png?v=1713928590	E:/waka/cis.wakavaping.com/cdn/shop/articles/Yellow_front_188f5876-f2c1-49db-8830-f0ec80bf954d.23f77fe.delayed	(from https://cis.wakavaping.com/blogs/instruction/waka-sopro-pa7000-instruction)
14:54:11	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:10%20GMT	http://cis.wakavaping.com/cdn/shop/articles/10-000.png?v=1713928939	E:/waka/cis.wakavaping.com/cdn/shop/articles/10-000f481.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sopro-pa10000-instruction)
14:54:11	938701/938701	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2004:29:56%20GMT	https://cis.wakavaping.com/cdn/shop/articles/Yellow_front_188f5876-f2c1-49db-8830-f0ec80bf954d.png?v=1713928590	E:/waka/cis.wakavaping.com/cdn/shop/articles/Yellow_front_188f5876-f2c1-49db-8830-f0ec80bf954d77fe.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sopro-pa7000-instruction)
14:54:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:11%20GMT	http://cis.wakavaping.com/cdn/shop/articles/FA_1.png?v=1714108234	E:/waka/cis.wakavaping.com/cdn/shop/articles/FA_1.243293e.delayed	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa1000-instruction)
14:54:12	1316965/1316965	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2002:08:14%20GMT	https://cis.wakavaping.com/cdn/shop/articles/10-000.png?v=1713928939	E:/waka/cis.wakavaping.com/cdn/shop/articles/10-000f481.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sopro-pa10000-instruction)
14:54:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:13%20GMT	http://cis.wakavaping.com/cdn/shop/articles/80001.png?v=1714108496	E:/waka/cis.wakavaping.com/cdn/shop/articles/800010f53.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sopro-dm8000-instruction)
14:54:14	560262/560262	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2002:59:15%20GMT	https://cis.wakavaping.com/cdn/shop/articles/FA_1.png?v=1714108234	E:/waka/cis.wakavaping.com/cdn/shop/articles/FA_1293e.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sofit-fa1000-instruction)
14:54:16	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:16%20GMT	http://cis.wakavaping.com/cdn/shop/articles/SOLO2.png?v=1714108511	E:/waka/cis.wakavaping.com/cdn/shop/articles/SOLO24580.png	(from https://cis.wakavaping.com/blogs/instruction/waka-solo-2-instruction)
14:54:16	444153/444153	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:54:15%20GMT	https://cis.wakavaping.com/cdn/shop/articles/80001.png?v=1714108496	E:/waka/cis.wakavaping.com/cdn/shop/articles/800010f53.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sopro-dm8000-instruction)
14:54:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20May%202024%2011:54:18%20GMT	http://cis.wakavaping.com/cdn/shop/articles/8000i_device_pc_black.png?v=1713928163	E:/waka/cis.wakavaping.com/cdn/shop/articles/8000i_device_pc_blackd5e4.png	(from https://cis.wakavaping.com/blogs/instruction/waka-sopro-dm8000i-instruction)
14:54:19	1106213/1106213	---M--	200	added ('OK')	image/png	date:Thu,%2023%20May%202024%2011:54:17%20GMT	https://cis.wakavaping.com/cdn/shop/articles/SOLO2.png?v=1714108511	E:/waka/cis.wakavaping.com/cdn/shop/articles/SOLO24580.png	(from https://cis.wakavaping.com/blogs/instruction/waka-solo-2-instruction)
